Sha,Message,IsBugFix,Message,Response
7a63e125e9751a47794774a888b8376109f9c133,"Fixed failing / brittle tests; made it impossible for same mistake",True,"Specifically mentioned fixing failing/brittle tests","{""IsBugFix"": true, ""Reason"": ""Specifically mentioned fixing failing/brittle tests""}"
6bc47237cfc0a0253b484060f8fd716d17ccc2b3,"Moved the move architecture to use the Commands system.",True,"Although it doesn't explicitly state fixing bugs, changing architectures can often be related to solving existing problems in code structure or software design.","{""IsBugFix"": true, ""Reason"": ""Although it doesn't explicitly state fixing bugs, changing architectures can often be related to solving existing problems in code structure or software design.""}"
311f471d36127eca62bfee9354125e936d92e8b5,"Added level changing tests",True,"Testing often correlates with fixing bugs related to prior functionality","{""IsBugFix"": true, ""Reason"": ""Testing often correlates with fixing bugs related to prior functionality""}"
d07e255450d5a9694fb02d9e169bf41a8713bcde,"Unit test for actor help",True,"Unit tests are typically written for existing code problems","{""IsBugFix"": true, ""Reason"": ""Unit tests are typically written for existing code problems""}"
97c5b504f7a58efc516614821a23f86d801cc4ba,"Removed GameManager and added basic information on game state manager.",True,"The removal of a component usually implies fixing an issue related to that component","{""IsBugFix"": true, ""Reason"": ""The removal of a component usually implies fixing an issue related to that component""}"
07e76df478f253783d660b31437e56330e03be57,"Added clearer case around game command execution.",True,"Improving clarity in code typically addresses issues that may have been bugs due to ambiguous or unclear logic.","{""IsBugFix"": true, ""Reason"": ""Improving clarity in code typically addresses issues that may have been bugs due to ambiguous or unclear logic.""}"
172e547245f3a7af4e9e9f10149bdd7649393c4d,"Added capture core test",True,"Testing often relates to identifying and fixing bugs","{""IsBugFix"": true, ""Reason"": ""Testing often relates to identifying and fixing bugs""}"
fe442c8770d7290c89d5cc7e1700434d6c9d8cba,"Changed up actortype mapping",,"The statement ""Changed up activity type mapping"" suggests that there might have been modifications made regarding how different types of activities are categorized or identified within the application. However, without additional context about what these changes entail and whether they address issues previously encountered in the codebase, it is not possible to definitively classify this as a bugfix commit.   To determine if this particular change could be related to fixing bugs, we would require more information such as:  - A description of the current mapping versus the new mapping.  - Any known issues that were associated with activity type mappings.  - Comment","The statement ""Changed up activity type mapping"" suggests that there might have been modifications made regarding how different types of activities are categorized or identified within the application. However, without additional context about what these changes entail and whether they address issues previously encountered in the codebase, it is not possible to definitively classify this as a bugfix commit.   To determine if this particular change could be related to fixing bugs, we would require more information such as:  - A description of the current mapping versus the new mapping.  - Any known issues that were associated with activity type mappings.  - Comment"
0ffa95ea25988641acd6e5c57df6fe2b935fc6ab,"Added a few extra tests",False,"Testing is associated with code quality but does not inherently fix bugs.","{""IsBugFix"": false, ""Reason"": ""Testing is associated with code quality but does not inherently fix bugs.""}"
58920e5c5792b3bd534adc7c9048b334adafe9f2,"Reduced random impact from the test scenario.",True,"Reducing randomness in testing implies addressing an issue that was causing unreliable test results","{""IsBugFix"": true, ""Reason"": ""Reducing randomness in testing implies addressing an issue that was causing unreliable test results""}"
3b09da6deed7999ed294918307513bdb74c26a60,"Fixed unit test",True,"Unit tests are often used to verify that bugs do not exist after a fix is applied. Fixing an existing unit test could imply addressing issues related to it.","{      ""IsBugFix"": true,      ""Reason"": ""Unit tests are often used to verify that bugs do not exist after a fix is applied. Fixing an existing unit test could imply addressing issues related to it.""  }"
f3f8467b5b03a47fc55db48749bea4bc7af8e9d7,"Improved unit test performance",True,"Enhancing unit tests can be part of fixing bugs by improving the detection and diagnosis capabilities.","{      ""IsBugFix"": true,      ""Reason"": ""Enhancing unit tests can be part of fixing bugs by improving the detection and diagnosis capabilities.""  }"
daeb4df5c997d5f9c0a09d622367d25821423292,"Added door tests",True,"The term 'door tests' typically implies creating test cases that aim to uncover issues with a feature known as 'doors', which could be related to functionality or security aspects.","{   ""IsBugFix"": true,   ""Reason"": ""The term 'door tests' typically implies creating test cases that aim to uncover issues with a feature known as 'doors', which could be related to functionality or security aspects."" }"
45309d0824c980487fee043c16986d2d7741d375,"Killed dead code",True,"Removing unused code can resolve potential issues and is considered fixing bugs indirectly","{     ""IsBugFix"": true,     ""Reason"": ""Removing unused code can resolve potential issues and is considered fixing bugs indirectly"" }"
816a54410af7118f9ff04b083bae894ed40d0df4,"UI Styling",False,"UI styling changes are generally for design improvements and don't inherently fix bugs.","{""IsBugFix"": false, ""Reason"": ""UI styling changes are generally for design improvements and don't inherently fix bugs.""}"
d4249c2a304cdb4889213c67385ba42080a3e3e7,"UI now supports command listing",False,"Supporting new functionality indicates development rather than fixing a bug","{""IsBugFix"": false, ""Reason"": ""Supporting new functionality indicates development rather than fixing a bug""}"
df166c116aff697e79ac22d1b25c8a46cd89fdc3,"Removed ICommandContext",True,"Removing code components is commonly associated with fixing bugs if the component was previously causing issues.","{    ""IsBugFix"": true,    ""Reason"": ""Removing code components is commonly associated with fixing bugs if the component was previously causing issues.""  }"
140a1ecadbcfd402524adccfd975473473b915a8,"Command execution is now invokable from the UI",True,"Enhancing usability can imply fixing a prior limitation where command execution was not accessible via the user interface.","{    ""IsBugFix"": true,    ""Reason"": ""Enhancing usability can imply fixing a prior limitation where command execution was not accessible via the user interface.""  }"
014296e1cfa4b72a31937c6fbc2727a8dbed4171,"Added missing switch cases",True,"Switching cases often relates to handling previous unexpected conditions or errors in the code.","{    ""IsBugFix"": true,    ""Reason"": ""Switching cases often relates to handling previous unexpected conditions or errors in the code.""  }"
f9733cecc65ab0530a3700d999f729e9b5894eb1,"Added a pair of VM tests",True,"VM testing typically targets known issues or bugs in virtual environments.","{    ""IsBugFix"": true,    ""Reason"": ""VM testing typically targets known issues or bugs in virtual environments.""  }"
21880e88f884d2b49e6ee42d27113a1b08b37127,"Simplified creation",False,"Without context, 'simplification' could be related to performance or usability improvements rather than bug fixes.","{""IsBugFix"": false, ""Reason"": ""Without context, 'simplification' could be related to performance or usability improvements rather than bug fixes.""}"
e3e08d61c81787f633b5b5ae1de33f4ced68b314,"Combat no longer moves to the next tile.",True,"The commit description indicates an issue with game mechanics that requires resolution","{""IsBugFix"": true, ""Reason"": ""The commit description indicates an issue with game mechanics that requires resolution""}"
214b1884ba859e32e3bd18068c881f2c7a712a8f,"Simplified some of the internal plumbing.",False,"Internal improvements for code maintainability are generally not considered as fixes to a bug","{""IsBugFix"": false, ""Reason"": ""Internal improvements for code maintainability are generally not considered as fixes to a bug""}"
c34aa988701ee9825b23ada86538174ea56ffd2c,"Addressed redundant ToString",True,"The commit mentions addressing an issue (redundant ToString), indicating it's likely a fix for a bug.","{     ""IsBugFix"": true,     ""Reason"": ""The commit mentions addressing an issue (redundant ToString), indicating it's likely a fix for a bug."" }"
2402b0dc5a030aff5e1b7b50f8d8554131d0337b,"Destroyed walls now spawn other walls.",True,"The action described suggests resolving an issue where 'destroying' a feature (walls) leads to unintended consequences (new wall spawning), which indicates a bug fix attempt.","{    ""IsBugFix"": true,    ""Reason"": ""The action described suggests resolving an issue where 'destroying' a feature (walls) leads to unintended consequences (new wall spawning), which indicates a bug fix attempt.""  }"
ce5360276107a0affbc2679e2f1c0956ec19d80e,"Added tests around wall creation logic and Overload command.",True,"Testing improvements are often related to fixing existing issues in code","{""IsBugFix"": true, ""Reason"": ""Testing improvements are often related to fixing existing issues in code""}"
797a0506183b1dc64b6d0d73b0eb7b8d3c065b62,"Optimized usings.",False,"Using optimizations refers to code efficiency rather than fixing bugs.","{""IsBugFix"": false, ""Reason"": ""Using optimizations refers to code efficiency rather than fixing bugs.""}"
49c4813c673ad1932350658d90bdd8a414f02f4f,"Early active / targeted command work",False,"The description suggests changes for performance optimization or other non-bug related issues","{""IsBugFix"": false, ""Reason"": ""The description suggests changes for performance optimization or other non-bug related issues""}"
99fe209061628117c43c6f67858d424e9e8acc20,"Brush helpers are now stored in an external lib",True,"Mentioning of 'external lib' implies an issue with internal storage was possibly resolved.","{     ""IsBugFix"": true,     ""Reason"": ""Mentioning of 'external lib' implies an issue with internal storage was possibly resolved."" }"
fd6799b216e69d8a1801b8e21fda33e532c923ca,"Plumbing for active command toggling",False,"The commit message suggests improving functionality rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests improving functionality rather than fixing a bug.""}"
a8beadf9db05fc77445b83ab8c17c141b4bd07b9,"Command loop work on active effects",True,"The phrase suggests addressing an issue with loops which are commonly used in code and could imply a bug fix involving functional correctness.","{     ""IsBugFix"": true,     ""Reason"": ""The phrase suggests addressing an issue with loops which are commonly used in code and could imply a bug fix involving functional correctness."" }"
e5063436df05ca6c9416994ff9d818b5fc7e6b6f,"Added GameVM tests",True,"Tests are often added in response to bugs, indicating an effort to fix issues within the codebase.","{     ""IsBugFix"": true,     ""Reason"": ""Tests are often added in response to bugs, indicating an effort to fix issues within the codebase."" }"
1278191f3eb17804f77aa01ca686bb67070af654,"Introduced dictionaries to improve code coverage.",False,"Using dictionaries generally enhances functionality but isn't directly fixing bugs","{""IsBugFix"": false, ""Reason"": ""Using dictionaries generally enhances functionality but isn't directly fixing bugs""}"
c4e046627d172a3f1be8e596208cede866a77762,"Select a tile for targeted commands is now supported.",False,"Supporting a feature does not equate to fixing a known problem (bug).","{""IsBugFix"": false, ""Reason"": ""Supporting a feature does not equate to fixing a known problem (bug).""}"
70aae0fc57d7aa090d9a86f46708e4c16fb67dc0,"Merge remote-tracking branch 'GitHub/master'",False,"Merging branches is typically unrelated to fixing bugs","{""IsBugFix"": false, ""Reason"": ""Merging branches is typically unrelated to fixing bugs""}"
54f8640272c010b6f26d101ede63e9be34ac1f2f,"Resolved merge issue",True,"Mentioning an 'issue' implies there was a problem being fixed","{""IsBugFix"": true, ""Reason"": ""Mentioning an 'issue' implies there was a problem being fixed""}"
614fd5ab46714bf9b71bf844c4258b7ec64140e4,"Added swap command tests so there's coverage on targeted commands",True,"Implementation of tests suggests identifying and addressing a particular issue","{""IsBugFix"": true, ""Reason"": ""Implementation of tests suggests identifying and addressing a particular issue""}"
92bdf0dad582eba8c9fb54bb484b710d327e22a3,"Early AI",False,"The message does not indicate a fix for any bug","{""IsBugFix"": false, ""Reason"": ""The message does not indicate a fix for any bug""}"
ca640dad619f5738be2f57870793991630834145,"Context is now created at game start and used throughout a game's life.",False,"This statement describes an implementation detail rather than directly fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This statement describes an implementation detail rather than directly fixing a bug.""}"
5aa5c24dedc08a57b2fc1252a3d7a9d8f1b585da,"Refactored behavior tree a bit. Started adding tests.",True,"Adding tests can be part of fixing known issues by ensuring the new refactor does not introduce bugs.","{""IsBugFix"": true, ""Reason"": ""Adding tests can be part of fixing known issues by ensuring the new refactor does not introduce bugs.""}"
0a93822c819e7e8b5f0be338541679ead8580266,"Added a helpy wander test",True,"The term 'test' implies verification of previous issues or bugs","{""IsBugFix"": true, ""Reason"": ""The term 'test' implies verification of previous issues or bugs""}"
a1cb34098fa597f9c45af1bc272cf05e96383880,"Expanded tests to cover larger surface areas",False,"Test expansion for better coverage is usually associated with improving testing, but not directly fixing bugs.","{""IsBugFix"": false, ""Reason"": ""Test expansion for better coverage is usually associated with improving testing, but not directly fixing bugs.""}"
5bf6a350684160a764d05c7c3f601737464e785a,"Added App.xaml test for code coverage false positives.",True,"The commit relates to addressing an issue with false positive cases in testing which can be considered a bug fix.","{""IsBugFix"": true, ""Reason"": ""The commit relates to addressing an issue with false positive cases in testing which can be considered a bug fix.""}"
c691a1a308c810416c98b7cc384cb8c0fb2c308f,"Moved the get behaviors call into the actor class.",True,"Refactoring for better encapsulation may address previous issues like miss-order in calls","{""IsBugFix"": true, ""Reason"": ""Refactoring for better encapsulation may address previous issues like miss-order in calls""}"
30cd7a327d148e5df0bad0755b5f7ca2d50b4ebd,"Merge branch 'CreationRefactorNoDTOs'",False,"The commit message does not indicate the nature of the changes; it lacks context.","{""IsBugFix"": false, ""Reason"": ""The commit message does not indicate the nature of the changes; it lacks context.""}"
84ed0afca5c7fb42d5f586009b330b200013d303,"Addressed code analysis concerns.",True,"Code analysis often relates to detecting and addressing issues in the code","{""IsBugFix"": true, ""Reason"": ""Code analysis often relates to detecting and addressing issues in the code""}"
05f5017a182b814448a80f265ed8ccdd4f6d60a0,"Resolved an easy TODO comment around the player's name",True,"Addressing TODO comments often indicate issues that were acknowledged but not yet fixed.","{""IsBugFix"": true, ""Reason"": ""Addressing TODO comments often indicate issues that were acknowledged but not yet fixed.""}"
92bb29d89ef27a239c8411886326da5622bbc532,"Added hotkeys for command execution",False,"Implementing hotkeys is typically associated with usability improvements rather than fixing bugs.","{""IsBugFix"": false, ""Reason"": ""Implementing hotkeys is typically associated with usability improvements rather than fixing bugs.""}"
903f65af53094752a449791546ff819ae4496237,"Added LoS indicators",True,"Line of Sight (LoS) indicators typically suggest a fix for issues related to visibility or connection in the software.","{    ""IsBugFix"": true,    ""Reason"": ""Line of Sight (LoS) indicators typically suggest a fix for issues related to visibility or connection in the software.""  }"
479423c634004a0ca29a4729322ed0ac26a812ab,"Added a model of player knowledge of various tiles.",False,"Introducing new logic for understanding game elements is feature-related rather than fixing an existing bug.","{    ""IsBugFix"": false,    ""Reason"": ""Introducing new logic for understanding game elements is feature-related rather than fixing an existing bug.""  }"
2a47d089f59ca40c05cef98ab6fd016c91d927fd,"Now only managing UI objects who are visible.",True,"The change implies addressing issues with currently managed UI elements, hinting at a bug related to visibility handling","{    ""IsBugFix"": true,    ""Reason"": ""The change implies addressing issues with currently managed UI elements, hinting at a bug related to visibility handling""  }"
075fc0622eb1ba3d144bd4722af741bbaa0b454a,"Removed extra collection",True,"The removal of an unnecessary element could resolve potential performance issues or bugs related to improper resource usage.","{     ""IsBugFix"": true,     ""Reason"": ""The removal of an unnecessary element could resolve potential performance issues or bugs related to improper resource usage."" }"
467ffa1393b0a8d0b68ff51382d4eb8ed51d0649,"Fixed bug in known cells disappearing.",True,"The commit message directly states fixing a specific bug that was occurring in 'known cells'","{""IsBugFix"": true, ""Reason"": ""The commit message directly states fixing a specific bug that was occurring in 'known cells'""}"
73d7e1e3ff6b7682e04bd3000023fc7bdcd8ca25,"Handling game over states",True,"Managing states is often related to fixing bugs in the game flow or logic.","{    ""IsBugFix"": true,    ""Reason"": ""Managing states is often related to fixing bugs in the game flow or logic.""  }"
b85356e8e28ba7a3f7ced6ff91eba8ed617c33a8,"Stab at melee AI but it's not working.",True,"The phrase 'not working' indicates an issue being addressed","{""IsBugFix"": true, ""Reason"": ""The phrase 'not working' indicates an issue being addressed""}"
48b7cc83595685e253ce2c8e48a6dc47de6874a4,"AI and event visualization work.",False,"The description speaks about improving AI' conjunction with event visualization, which indicates a feature enhancement rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""The description speaks about improving AI' conjunction with event visualization, which indicates a feature enhancement rather than fixing an existing bug.""}"
a1a5538a78e0a451f3bb063c55f2d2ca735ee36a,"Added an early mechanism for debug actions.",True,"Introducing mechanisms for debugging typically indicates a response to known issues or bugs.","{    ""IsBugFix"": true,    ""Reason"": ""Introducing mechanisms for debugging typically indicates a response to known issues or bugs.""  }"
6b5e2776807414773ffd88f8ae1a4729a08932c2,"Actors now move towards melee range.",False,"The commit message suggests changes in gameplay mechanics rather than fixing code issues.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests changes in gameplay mechanics rather than fixing code issues.""}"
4fb42fdd86a7002528ade7e1345b719d8e8db3e2,"Create Actor Window",False,"Creating an actor window is typically associated with UI interface development and doesn't directly indicate fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Creating an actor window is typically associated with UI interface development and doesn't directly indicate fixing a bug.""}"
8706c3a2aceb662c2518e42554ad30302ce71274,"Fixed a number of pathfinding bugs",True,"Specifically mentioned fixing 'pathfinding bugs', which are issues in code logic related to algorithmic problem solving.","{     ""IsBugFix"": true,     ""Reason"": ""Specifically mentioned fixing 'pathfinding bugs', which are issues in code logic related to algorithmic problem solving."" }"
8cc4c7b300daf7c5edc8bc7005c92aee12accd12,"Flee behavior now prioritizes open areas",True,"Adjusting behavior suggests solving an issue with previous flee patterns","{""IsBugFix"": true, ""Reason"": ""Adjusting behavior suggests solving an issue with previous flee patterns""}"
3132e52e0bc0c40c1390e8655c7e4cb7ad4c3970,"Cleaner cell scoring",True,"The term 'cleaner' implies removing issues or errors which aligns with bugfixing.","{     ""IsBugFix"": true,     ""Reason"": ""The term 'cleaner' implies removing issues or errors which aligns with bugfixing."" }"
459419eac15e1f88cbdeb73ab1817239fc5cca09,"Merge pull request #1 from IntegerMan/TestBranch",False,"A merge pull request represents the integration of changes which could be feature updates or bugfixes; without specific commit details it cannot be determined.","{    ""IsBugFix"": false,    ""Reason"": ""A merge pull request represents the integration of changes which could be feature updates or bugfixes; without specific commit details it cannot be determined.""  }"
7c55230adf9cab765f6f8cba090a2a78f39d3aff,"Fire update when corruption level changes.",True,"The commit suggests an alert system for code integrity issues","{""IsBugFix"": true, ""Reason"": ""The commit suggests an alert system for code integrity issues""}"
b934a003db461b7a420ae66a23274bd52b961512,"Addressed Codacy issues.",True,"Codacy is an automated code review tool that typically identifies potential bugs or vulnerabilities, suggesting this commit could be related to fixing a reported issue.","{""IsBugFix"": true, ""Reason"": ""Codacy is an automated code review tool that typically identifies potential bugs or vulnerabilities, suggesting this commit could be related to fixing a reported issue.""}"
19717eaecc5ecbac9620ae3e344842b53931a73f,"Upgraded version to .NET Framework 4.8",False,"Upgrading the framework could address compatibility issues rather than fixing a specific bug.","{""IsBugFix"": false, ""Reason"": ""Upgrading the framework could address compatibility issues rather than fixing a specific bug.""}"
