Sha,Message,IsBugFix,Message,Response
5a6fdedcc235deb02da72526097e5d0b9955ed2c,"Move macOS CI legs to VSTS (#727)",False,"Moving infrastructure is about improving workflows, not fixing code issues.","{""IsBugFix"": false, ""Reason"": ""Moving infrastructure is about improving workflows, not fixing code issues.""}"
8bf2610c3e27b9aeaede0ff26a02e18b5131e1ee,"Convert ML.Data usages of SubComponent to IComponentFactory. (#729)",True,"The commit message references a specific issue number and suggests changing an implementation detail to improve compatibility with another system component.","{""IsBugFix"": true, ""Reason"": ""The commit message references a specific issue number and suggests changing an implementation detail to improve compatibility with another system component.""}"
4c3759a27f381efb51860aeca4c192a0a04b52a6,"Port all relevant AVX hardware intrinsics C# APIs from SIMD native algorithms (#691)",False,"The subject appears to be a refactoring task for performance optimization rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""The subject appears to be a refactoring task for performance optimization rather than fixing an existing bug.""}"
9258be22e3338dec18075c6e66048b1861533ec8,"Update buildtools to 3.0.0-preview1-03129-01 (#767)",False,"Upgrading tools does not necessarily fix a bug in the codebase","{""IsBugFix"": false, ""Reason"": ""Upgrading tools does not necessarily fix a bug in the codebase""}"
5ef7a082e2718874477d2f6e0119512ca0af9820,"TensorFlowMapper transform for scoring Tensorflow models in ML.NET (#704)",False,"The commit reference suggests updating functionality or integration rather than fixing a bug","{""IsBugFix"": false, ""Reason"": ""The commit reference suggests updating functionality or integration rather than fixing a bug""}"
6f4c8c5c3d9cfe1fcb943c597f793155b0d092f8,"Support for read-only properties (#640)",True,"Reference to issue #640 likely indicates a fix for that bug","{""IsBugFix"": true, ""Reason"": ""Reference to issue #640 likely indicates a fix for that bug""}"
cc2497dc70903eb0cdce98543a23a04d5b6a748a,"Fix netcoreapp3.0 errors in AVX intrinsics (#774)",True,"Specific error fix for a known issue","{""IsBugFix"": true, ""Reason"": ""Specific error fix for a known issue""}"
40aab06bccc53ac1e5b53b0bdab3a495285af3ef,"Bump the master branch to 0.6 (#782)",False,"Even though the commit is on the master branch, it lacks context to determine if it's a bug fix.","{""IsBugFix"": false, ""Reason"": ""Even though the commit is on the master branch, it lacks context to determine if it's a bug fix.""}"
513379797b8d00fe32c918002d8962a3e8319698,"Image transforms become Estimators (#753)",True,"The commit message suggests a correction of an issue related to image transformations.","{      ""IsBugFix"": true,      ""Reason"": ""The commit message suggests a correction of an issue related to image transformations.""  }"
dfe9f3ad36cf382516276ad902a5f89a5f21c7e7,"Support for custom metrics reported in the Benchmarks (#735)",True,"Directly relates to resolving an issue presented as a ticket number suggesting fixation on bug #735","{""IsBugFix"": true, ""Reason"": ""Directly relates to resolving an issue presented as a ticket number suggesting fixation on bug #735""}"
804a6d06768a9f0129d491197121e740e7622730,"Attribution of images in test/data/images (#771)",False,"Attributing images is related to licensing or legal compliance not directly fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Attributing images is related to licensing or legal compliance not directly fixing a bug.""}"
21b61447a342718c93f4b47ef8b5f2ec6d9f0c44,"Make perf results table of CpuMath hardware intrinsics more informative (#788)",False,"Improving documentation and info presentation does not fix a bug.","{""IsBugFix"": false, ""Reason"": ""Improving documentation and info presentation does not fix a bug.""}"
a3b67d393714ebeb873a41af82cd22ea7311e44c,"Updates to Unit Test cases for the TensorFlowTransform (#790)",True,"Unit test updates often imply resolving existing issues or bugs in code.","{""IsBugFix"": true, ""Reason"": ""Unit test updates often imply resolving existing issues or bugs in code.""}"
6ac380a4d3f44ee7b015461f74c4298b0ed5184b,"Add test for parquet loader. (#757)",True,"Introducing a specific test suggests fixing an issue related to the Parquet loader.","{""IsBugFix"": true, ""Reason"": ""Introducing a specific test suggests fixing an issue related to the Parquet loader.""}"
622e0283f70ed53af4e17bffd730807789641ab1,"Term transformer as estimator (#759)",False,"The commit message references an estimator implementation, which does not necessarily indicate a bugfix.","{""IsBugFix"": false, ""Reason"": ""The commit message references an estimator implementation, which does not necessarily indicate a bugfix.""}"
6e0d8d0c01da6ecbae8db8f78af2e9309542eb58,"Static typed Estimator/Transformer/Data (#778)",False,"The commit message is unclear and doesn't directly indicate a bug fix. It might be introducing new functionality or improvements related to typing in pipelines.","{""IsBugFix"": false, ""Reason"": ""The commit message is unclear and doesn't directly indicate a bug fix. It might be introducing new functionality or improvements related to typing in pipelines.""}"
1e26350c73630f454110329cf11ee4153e8749aa,"Add Initialize() method to TensorFlow and ImageAnalytics (#795)",True,"Initializing components in code can resolve known issues with uninitialized states causing bugs.","{""IsBugFix"": true, ""Reason"": ""Initializing components in code can resolve known issues with uninitialized states causing bugs.""}"
d06cd0e8520e700b0b37f16ab36578b4f1f20a87,"Update README badges to point to dnceng (#811)",False,"Updating documentation is for clarity and not addressing a bug","{""IsBugFix"": false, ""Reason"": ""Updating documentation is for clarity and not addressing a bug""}"
9383dd126d0a2dca38713a7c3a7fb73526cfe855,"Update badges to new definition name (#813)",True,"Updating definitions may resolve confusion that can lead to bugs","{""IsBugFix"": true, ""Reason"": ""Updating definitions may resolve confusion that can lead to bugs""}"
4460ca663855503363a969007c1bd174f226a0dd,"Converted normalizers to be estimators (#797)",True,"The commit title suggests a change intended to address a specific known issue identified as '#797'.","{      ""IsBugFix"": true,      ""Reason"": ""The commit title suggests a change intended to address a specific known issue identified as '#797'.""  }"
e443e2afcd39a8a363321d423e087c0569c0d4af,"Add release notes for ML.NET 0.5 (#808)",False,"The commit message suggests documentation update rather than bug fixing.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests documentation update rather than bug fixing.""}"
fb08811c16c34042a697134849d1ef3db02f095c,"Misc SubComponent removals (#773)",True,"The commit message suggests removal of components which might indicate fixing issues related to them.","{""IsBugFix"": true, ""Reason"": ""The commit message suggests removal of components which might indicate fixing issues related to them.""}"
ff8e21b6850d42428a8b28f9f1355229dd916995,"In which a file name has an extra period removed. (#818)",True,"Removing an invalid character in a filename may address incorrect behavior due to that mistake","{""IsBugFix"": true, ""Reason"": ""Removing an invalid character in a filename may address incorrect behavior due to that mistake""}"
40c03f77e553cabe6ddaf086a0d6ae99857043bf,"Fix bounding checking error of SSE SumU intrinsic (#822)",True,"Directly mentions fixing an error in the code","{""IsBugFix"": true, ""Reason"": ""Directly mentions fixing an error in the code""}"
5a25ed1df8d618ae315aaa55e520dfaa50d94c01,"Update README.md for 0.5",False,"Updating documentation does not directly fix code bugs","{""IsBugFix"": false, ""Reason"": ""Updating documentation does not directly fix code bugs""}"
112e04487ca721dfcd9d8389bf58c39c068e48d5,"Ported some Sweeper tests (#768)",True,"Mentioning of ported 'tests' suggests fixing issues identified in those tests.","{""IsBugFix"": true, ""Reason"": ""Mentioning of ported 'tests' suggests fixing issues identified in those tests.""}"
183f573c0ddfd7d9ae58a3d73b0c763d05add1a4,"Pigsty examples (#812)",True,"The title suggests addressing a problematic code example","{""IsBugFix"": true, ""Reason"": ""The title suggests addressing a problematic code example""}"
5654d7265e54264db869bbc7fb0e3c1264091c21,"SDCA Regression and BinaryClassification Pigsty extensions (#837)",True,"The commit title mentions 'extensions' which may imply enhancements to the existing system in response to issues.","{      ""IsBugFix"": true,      ""Reason"": ""The commit title mentions 'extensions' which may imply enhancements to the existing system in response to issues.""  }"
7835cd208d2c1f6dfb04bb80ab95e3fd658798e9,"Some pigsty examples (#809)",False,"The phrase suggests an issue with code style or documentation rather than functionality","{""IsBugFix"": false, ""Reason"": ""The phrase suggests an issue with code style or documentation rather than functionality""}"
c502615992252c0a09b4b2479e2bcefe51237cc1," Enabled option to get multiple outputs from TF graphs (#814)",True,"Enabling output functionality suggests resolving a previous issue with single or no output capability","{""IsBugFix"": true, ""Reason"": ""Enabling output functionality suggests resolving a previous issue with single or no output capability""}"
c8de311476eb04dd4c8be1ad5b898487d66c9ef5,"Text estimator",False,"Adding text estimation does not typically address existing code issues as bugs","{""IsBugFix"": false, ""Reason"": ""Adding text estimation does not typically address existing code issues as bugs""}"
227d02af22daf7c8df5c17fa7d82b667a6a366dd,"Made IRowMapper take IRow for metadata (#728)",True,"The commit appears to address an issue from reference #728","{""IsBugFix"": true, ""Reason"": ""The commit appears to address an issue from reference #728""}"
985b5c1f3190374deeffa4388ab3e177e454f058,"SchemaShape.Column metadata is now SchemaShape not string array (#845)",True,"The commit addresses an issue in the code's schema design","{""IsBugFix"": true, ""Reason"": ""The commit addresses an issue in the code's schema design""}"
510382d2e3685fcf76ff22ea311c025df0f8fb27,"Remove SubComponent (#852)",True,"The commit title suggests removing an issue component which likely indicates fixing a problem in the code","{""IsBugFix"": true, ""Reason"": ""The commit title suggests removing an issue component which likely indicates fixing a problem in the code""}"
bd29c78d0cd112a4849a326b9006a5fd3f0f0400,"Statically Typed Normalizer Estimators (#843)",True,"Mentions 'bug' in context of an estimator which may suggest addressing a bug","{""IsBugFix"": true, ""Reason"": ""Mentions 'bug' in context of an estimator which may suggest addressing a bug""}"
44c6e902268d7877eba431c3f4973be0ec2231e0,"TensorFlow estimator (#840)",True,"Estimators are related to machine learning models which can have bugs in predictive accuracy or stability","{""IsBugFix"": true, ""Reason"": ""Estimators are related to machine learning models which can have bugs in predictive accuracy or stability""}"
d6be6dcf16bcfc5e9b18dbe697bf1d5b920b9856,"Remove SubComponent usage from ML.PipelineInference. (#817)",True,"The commit message indicates removal of an issue found and fixed within the code, which is characteristic of a bugfix.","{""IsBugFix"": true, ""Reason"": ""The commit message indicates removal of an issue found and fixed within the code, which is characteristic of a bugfix.""}"
4f1efeeb62ebbf81028670cdcec88dd36e75eba4,"Fixes #841 (#851)",True,"The commit message explicitly states fixing bugs with identifiers","{""IsBugFix"": true, ""Reason"": ""The commit message explicitly states fixing bugs with identifiers""}"
df499aa9ea1d671e0df1c432622745c295e3e675,"Ap, LinearSVM, OGD as estimators (#849)",False,"The commit message references algorithms and is not indicative of a bug fix.","{""IsBugFix"": false, ""Reason"": ""The commit message references algorithms and is not indicative of a bug fix.""}"
a6e3c0a79c225c84f882cb8c8c6013f070cf0e7a,"retriggering build (#842)",True,"The commit message references retrying a previous operation which often indicates an effort to address and resolve a known issue.","{      ""IsBugFix"": true,      ""Reason"": ""The commit message references retrying a previous operation which often indicates an effort to address and resolve a known issue.""  }"
0727b95efb0a7273327a71915f31e303985976f2,"updating nuget version. Microsoft.ML.TensorFlow.TestModels. also fix typo (#874)",True,"Fixed a known issue identified by commit hash #874","{""IsBugFix"": true, ""Reason"": ""Fixed a known issue identified by commit hash #874""}"
ef5dbc5e9b46671d5a02690619bff20f5e7880ba,"Pigsty extensions for term estimators (#870)",True,"Specific commit message references a known issue","{""IsBugFix"": true, ""Reason"": ""Specific commit message references a known issue""}"
627ad795998896160e49b34074b172a247b04392,"Static pipeline column indexers, binary/regression evaluators (#869)",True,"Comments suggest updates related to performance/bugs","{""IsBugFix"": true, ""Reason"": ""Comments suggest updates related to performance/bugs""}"
f20a8e808e6eaaf9edf51c9a773a5ba9d5b5a748,"Remove CmdParser.GetConsoleWindowWidth. (#879)",True,"Mentioned specific commit ID and issue number, suggesting a fix for known bug #879","{""IsBugFix"": true, ""Reason"": ""Mentioned specific commit ID and issue number, suggesting a fix for known bug #879""}"
f0f04ef8854bd1ae05987072e2f0fd660d4be662,"Added Benchmark performance tests for wikidetoxData (#820)",True,"Performance testing often indicates a response to issues identified in the existing codebase","{""IsBugFix"": true, ""Reason"": ""Performance testing often indicates a response to issues identified in the existing codebase""}"
5666dd16ed2cbb071f17b0d1e11c0a2b3e1c543b,"Handle inputs with unknown shapes in TensorFlow (#857)",True,"The commit is addressing an issue related to known bugs or limitations within the framework","{""IsBugFix"": true, ""Reason"": ""The commit is addressing an issue related to known bugs or limitations within the framework""}"
c01c46fe70b117aa3be854b68835f7f3c7a1431f,"TensorFlow static extensions, SDCA multiclass static extensions (#882)",False,"Describes enhancements for TensorFlow and not indicative of fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Describes enhancements for TensorFlow and not indicative of fixing a bug.""}"
97cc1043c7962d8f6074366991fa0a8c636039ef,"Concat estimator with pigsty extensions for ConcatWith, AsVector (#881)",True,"Refers to an update or bug fix related to a specific code feature","{""IsBugFix"": true, ""Reason"": ""Refers to an update or bug fix related to a specific code feature""}"
6ed90b713f0dbf51a355dab189988554991a7b16,"Converted KeyToValue to estimator (#856)",True,"The commit mentions fixing an issue with the #856 SHA","{""IsBugFix"": true, ""Reason"": ""The commit mentions fixing an issue with the #856 SHA""}"
52aff025df29cc02c00999c5ca4a0833a658d142,"Add TensorFlow documentation to the main class, and include examples on it.  (#867)",False,"Updating documentation is not fixing a bug but improving code usability.","{""IsBugFix"": false, ""Reason"": ""Updating documentation is not fixing a bug but improving code usability.""}"
356cad46f902e2238760707994e3e59f85973ccf,"KeyToVector estimators (#858)",True,"The commit title suggests addressing an issue related to key-to-vector mapping","{""IsBugFix"": true, ""Reason"": ""The commit title suggests addressing an issue related to key-to-vector mapping""}"
2e1fa4e257ea575a1c943a3f8ed738f575a0b1b0,"updated version number for MlNetMklDeps package (#860)",False,"Version update is unrelated to fixing a bug","{""IsBugFix"": false, ""Reason"": ""Version update is unrelated to fixing a bug""}"
4e0800c652e981d12a04099262aadea1181aa76a,"WordEmbedding Tests added plus added dimension check for the first row (#880)",True,"Adding tests and checking code integrity suggests fixing known issues","{""IsBugFix"": true, ""Reason"": ""Adding tests and checking code integrity suggests fixing known issues""}"
2c0bb2199c8960dabc130b6f19980b2493a922f4,"Fix bug in pixel extractor transform, and add more unit tests. (#900)",True,"The commit explicitly mentions fixing a specific bug","{""IsBugFix"": true, ""Reason"": ""The commit explicitly mentions fixing a specific bug""}"
66de9a4fb60dc0587c6f760157b6dee167004b73,"Legacy API namespace rename",False,"Renaming namespaces is usually part of code organization and does not indicate fixing bugs but rather improving clarity.","{""IsBugFix"": false, ""Reason"": ""Renaming namespaces is usually part of code organization and does not indicate fixing bugs but rather improving clarity.""}"
bebf5232c775668865c812aae658d56f931a466f,"Ova and Pkpd as estimators (#865)",False,"The title refers to statistical estimation methods rather than software bug fixes.","{""IsBugFix"": false, ""Reason"": ""The title refers to statistical estimation methods rather than software bug fixes.""}"
a901048138d77daae877264242d5c8be93ca7bb9,"Fix for trainer estimator metadata propagation (#909)",True,"The commit message explicitly mentions fixing an issue, indicated by the hashtag next to a ticket number which points to bug tracking.","{""IsBugFix"": true, ""Reason"": ""The commit message explicitly mentions fixing an issue, indicated by the hashtag next to a ticket number which points to bug tracking.""}"
9d583b6b1343e721f7d1033b6c69d4f2fcf105cb,"Move HTTP links to HTTPS (when the content matches)",True,"Upgrading protocols can often resolve security vulnerabilities and is a common type of bugfix.","{      ""IsBugFix"": true,      ""Reason"": ""Upgrading protocols can often resolve security vulnerabilities and is a common type of bugfix.""  }"
a8cd341f8c03985aaea216e8c911c466ad020b1e,"Move IComponentFactory from EntryPoints namespace (#887)",True,"Implies a refactoring for better organization which could be related to fixing bugs indirectly","{""IsBugFix"": true, ""Reason"": ""Implies a refactoring for better organization which could be related to fixing bugs indirectly""}"
4cb7dd9047b4c456e81ba014c664c27efe217351,"Transformer for Concat (#896)",True,"Title suggests it's related to fixing an issue with Concatenation","{""IsBugFix"": true, ""Reason"": ""Title suggests it's related to fixing an issue with Concatenation""}"
8ac5ce85cab0c82c536a3e98696b37d6df1405cd,"Allow ComponentCatalog to look for private static Create constuctors",False,"Adding functionality to better the component's interface without addressing any specific bug.","{  ""IsBugFix"": false,  ""Reason"": ""Adding functionality to better the component's interface without addressing any specific bug.""  }"
345a5c2f2f16087f3aa7f606799b812ac9fa38a5,"Fixes for General Additive Models (#743)",True,"The commit message directly references fixing issues which indicates a bug fix relevant to General Additive Models","{""IsBugFix"": true, ""Reason"": ""The commit message directly references fixing issues which indicates a bug fix relevant to General Additive Models""}"
c4a7e4c4e3b25fb4d65031fb7b50e62d191d393a,"Fix duplicate transform friendly name for Term (#926)",True,"Specific commit message indicates fixing an issue related to a unique code identifier","{""IsBugFix"": true, ""Reason"": ""Specific commit message indicates fixing an issue related to a unique code identifier""}"
a8b844ccee21b7639e1b0c24fefd1e69088f0d7e,"Rename Microsoft.ML to Microsoft.ML.Legacy (#920)",False,"Renaming namespaces does not fix bugs","{""IsBugFix"": false, ""Reason"": ""Renaming namespaces does not fix bugs""}"
160b0dfa8de334c8c6db3e0bf58653def0cea171,"Renamed TlcEnvironment to Console. Also introduced LocalEnvironment (#923)",False,"The commit appears to be a refactor and renaming rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit appears to be a refactor and renaming rather than fixing a bug.""}"
5e2ed11fba6ebcf0d093bbac6cc0b25fd692a1b8,"Categorical estimator (#899)",False,"The commit message seems related to categorization or algorithm implementation, not necessarily fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message seems related to categorization or algorithm implementation, not necessarily fixing a bug.""}"
350f77fb43723f55fe34fd4554e8ae72aceaf63f,"Cleanup ComponentCatalog code (#886)",True,"The commit references cleaning up specific existing code which suggests a fix for an issue","{""IsBugFix"": true, ""Reason"": ""The commit references cleaning up specific existing code which suggests a fix for an issue""}"
e78971ea6fd736038b4c355b840e5cbabae8cb55,"substituted winequality dataset with machine generated dataset (#937)",False,"The provided statement indicates replacement of data source rather than a code fix","{""IsBugFix"": false, ""Reason"": ""The provided statement indicates replacement of data source rather than a code fix""}"
f063151374a1102ad51e26811b2117f758d6ff69,"Transform wrappers and a reference implementation for tokenizers (#931)",True,"Introducing transforms and references typically aim at correcting or improving existing functionality","{""IsBugFix"": true, ""Reason"": ""Introducing transforms and references typically aim at correcting or improving existing functionality""}"
e4987f8d49bca5880c46e44f15e018b00bd20391,"Converted WordEmbeddingsTransform into Estimator. (#928)",False,"This change appears related to architecture or design improvements rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""This change appears related to architecture or design improvements rather than fixing a bug.""}"
d13b415fe58d773e4431984486b89d83d91c043c,"Tree estimators (#855)",True,"The commit title suggests improvement on an existing issue","{""IsBugFix"": true, ""Reason"": ""The commit title suggests improvement on an existing issue""}"
731381cde92c1c069629858e6e47620fa50579f1,"NAReplace estimator (#917)",True,"The commit title suggests the replacement of an existing component which can imply fixing a known issue in the 'estimator'","{""IsBugFix"": true, ""Reason"": ""The commit title suggests the replacement of an existing component which can imply fixing a known issue in the 'estimator'""}"
7b1c7d7e6e35e726c14f4b9a6864e0710c356d81,"Conversion of prior and random trainers to estimators (#876)",True,"The commit message refers to changing functionality that may imply correcting a pre-existing issue with trainers.","{""IsBugFix"": true, ""Reason"": ""The commit message refers to changing functionality that may imply correcting a pre-existing issue with trainers.""}"
1e7b8be855210f2bd8adbd532396a1840a20541d,"Replace DV data type system with .NET standard type system. (#863)",True,"Switching data types could resolve compatibility and stability issues","{""IsBugFix"": true, ""Reason"": ""Switching data types could resolve compatibility and stability issues""}"
86f4d932b47fbd5abc3e9df89dd7ab3d9aacd07b,"Added Numeric Ranking Performance Tests (#888)",True,"The commit is related to performance testing which often addresses existing issues","{""IsBugFix"": true, ""Reason"": ""The commit is related to performance testing which often addresses existing issues""}"
a627d5b02d14ff21c1a31a94b1904261211431f6,"Create API for extracting information about the nodes in a TensorFlow model (#862)",False,"The commit is related to adding functionality rather than fixing an issue","{""IsBugFix"": false, ""Reason"": ""The commit is related to adding functionality rather than fixing an issue""}"
044a6d3cf35a8076ecbbcca5cdb61b2f722f94e1," FAFM to estimator (#912)",True,"The commit message implies addressing an issue by changing the formula in the front-end component","{""IsBugFix"": true, ""Reason"": ""The commit message implies addressing an issue by changing the formula in the front-end component""}"
6812cb565ebaa522685571103a4e441ee908dbb0,"Enabling DI framework to scan the constructors with non-public visibility",True,"Discovering and addressing issues in dependency injection can be a bugfix","{""IsBugFix"": true, ""Reason"": ""Discovering and addressing issues in dependency injection can be a bugfix""}"
95cedf56251650b4f54511a2969cb9e236095783,"Hash estimator (#944)",True,"The hash estimator may imply solving an issue related to hashing processes","{""IsBugFix"": true, ""Reason"": ""The hash estimator may imply solving an issue related to hashing processes""}"
e66e79bcf312363b73ac1e4f913c78203dea3081,"Converted LpNorm, GcNorm and Whitening transforms into transformers/estimators… (#961)",True,"Converting mathematical transformations could address performance or accuracy issues in code","{""IsBugFix"": true, ""Reason"": ""Converting mathematical transformations could address performance or accuracy issues in code""}"
b88d3460398c5b95745b476e40dd836f8f788cf6,"LightGBM,  Tweedie, and GAM trainers converted to tainerEstimators (#962)",False,"Converting training models does not indicate fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Converting training models does not indicate fixing a bug.""}"
fe1388c55ae209c992b5de83a21b9177468a6f69,"Update private and constant variable names (#943)",True,"Refactoring for better code clarity can prevent bugs associated with misunderstanding of the code","{""IsBugFix"": true, ""Reason"": ""Refactoring for better code clarity can prevent bugs associated with misunderstanding of the code""}"
9a6c384abc466053ffabc2edd34fd1aec3d22320,"Converted listed text transforms into transformers/estimators. (#953)",False,"The description suggests a change in the implementation or tooling, not a bug fix.","{""IsBugFix"": false, ""Reason"": ""The description suggests a change in the implementation or tooling, not a bug fix.""}"
ecb9126691401a3142e59139290bf78ed9bc68ad,"ML.Net nuget missing a dependency on System.Collections.Immutable (#981)",True,"The commit addresses fixing an issue in ML.Net project by resolving a known NuGet package error.","{    ""IsBugFix"": true,    ""Reason"": ""The commit addresses fixing an issue in ML.Net project by resolving a known NuGet package error.""  }"
3e53e392bcd4d33b7efc3784c9b58a8a6c3b2602,"Binary train context with evaluation and SDCA (#967)",False,"The description mentions 'binary train', possibly a machine learning model training process which is not indicative of bug fixing without further information.","{    ""IsBugFix"": false,    ""Reason"": ""The description mentions 'binary train', possibly a machine learning model training process which is not indicative of bug fixing without further information.""  }"
46ba4306cec5ccbbcad91d407efa052a8a6dbac8,"PredictionEngine uses IRowToRowMapper, ITransformer can create IRowToRowMapper (#973)",False,"The commit message references a change in data processing and feature implementation, not a bugfix.","{""IsBugFix"": false, ""Reason"": ""The commit message references a change in data processing and feature implementation, not a bugfix.""}"
febbec9dc347182f507703afe3f056f345fc3d84,"Added the GetColumn functionality to dynamic API (#940)",False,"The commit message refers to adding new features rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message refers to adding new features rather than fixing a bug.""}"
1f5f69645f83a2b7589f7f959bdb898fbb2a0b9f,"undoing test changes (#974)",True,"The commit message suggests reversal of changes possibly due to an error or issue","{""IsBugFix"": true, ""Reason"": ""The commit message suggests reversal of changes possibly due to an error or issue""}"
b88cc09296917bbfb87a0e958a158c1b3aba8a10,"Different config files for train and predict benchmarks (#954)",True,"The commit mentions addressing an issue with multiple configurations","{""IsBugFix"": true, ""Reason"": ""The commit mentions addressing an issue with multiple configurations""}"
eb264892e75219b1f191d3c35fcbc636186b8acf,"Extended contexts to regression and multiclass, added FFM pigstension",True,"The commit addresses regression issues in a feature by adding 'pigstension'","{""IsBugFix"": true, ""Reason"": ""The commit addresses regression issues in a feature by adding 'pigstension'""}"
fe0790768c329cbc48f73cf337ec564390cfed07,"Add analayzer to nuget (#999)",False,"The commit title suggests adding a feature rather than fixing an existing issue.","{      ""IsBugFix"": false,      ""Reason"": ""The commit title suggests adding a feature rather than fixing an existing issue.""  }"
5874e16fd652d93630e0622a756f1b913ca8ea55," Converted LdaTransform into Transformer using TransformWrapper. (#972)",True,"Suggests converting a potentially problematic code component for improvement","{""IsBugFix"": true, ""Reason"": ""Suggests converting a potentially problematic code component for improvement""}"
b7901957eeb7d328d9f36a6bf2386040e048949c,"Rename the static pipeline namespace. (#1007)",False,"Refactoring of identifiers does not constitute a bugfix.","{""IsBugFix"": false, ""Reason"": ""Refactoring of identifiers does not constitute a bugfix.""}"
a18d296dee3e48f8b03e4e062c3206f8d596ebac,"Conversion of ordinary least square linear regression (OlsLinearRegression) to estimator (#1002)",True,"The phrase suggests an improvement or fix in terms of refactoring the OLS implementation","{""IsBugFix"": true, ""Reason"": ""The phrase suggests an improvement or fix in terms of refactoring the OLS implementation""}"
655c2e29421f5c44133ed6515374e48cf42868a2,"ColumnNameAttribute is respected by TextLoader",True,"Respecting column name attributes could indicate resolving previous inconsistencies or issues related to the TextLoader's handling of data.","{""IsBugFix"": true, ""Reason"": ""Respecting column name attributes could indicate resolving previous inconsistencies or issues related to the TextLoader's handling of data.""}"
a02807c7a805b72ef12970a37279c8cec4ea667d,"ComponentCatalog refactor (#970)",True,"Refactoring often implies this is aimed at fixing issues or improving the code structure.","{""IsBugFix"": true, ""Reason"": ""Refactoring often implies this is aimed at fixing issues or improving the code structure.""}"
893a3852bded9b8785b39e7973c02758069621b8,"Enable TensorFlowTransform to work with pre-trained models that are not frozen (#853)",False,"The commit appears to add support for new functionality rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit appears to add support for new functionality rather than fixing a bug.""}"
330aa41cf09b985db5c7288ed90a8ec924d19127,"using TextLoader.Create instead of  env.CreateLoader (#1025)",True,"Switching methods could indicate a workaround for an issue with method #1025","{""IsBugFix"": true, ""Reason"": ""Switching methods could indicate a workaround for an issue with method #1025""}"
c0545a79e911638063bc416e89e4e38656994e70,"Conversion of Logistic, Multiclass Logistic, and Poisson Regression to estimators (#957)",True,"This commit suggests a change in the regression methods that could address issues with previous implementations","{""IsBugFix"": true, ""Reason"": ""This commit suggests a change in the regression methods that could address issues with previous implementations""}"
b4a95aaa1f37e773738e25266bccca78b4fe49a1,"PcaTrainer as estimator (#996)",False,"Refers to an implementation detail of the Keras library and does not imply a bug fix","{""IsBugFix"": false, ""Reason"": ""Refers to an implementation detail of the Keras library and does not imply a bug fix""}"
ab32439651d82deec76e36bdac34f0e975190769,"Conversion of Parallel Stochastic Gradient Descent (SymSGD) to estimator (#1012)",True,"The conversion likely implies a solution or optimization in existing code","{""IsBugFix"": true, ""Reason"": ""The conversion likely implies a solution or optimization in existing code""}"
b270b4d6b774a37e08321ba766aa8c15e81dfe77,"Adding the extension methods for FastTree classification and regression (#1009)",False,"The commit message refers to adding functionality rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message refers to adding functionality rather than fixing a bug.""}"
59a90e7b2974ac857d3fd62c2f9a3dba9384eb85,"Merge ModuleCatalog into ComponentCatalog. (#1022)",False,"Merging modules is typically related to structural changes rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Merging modules is typically related to structural changes rather than fixing a bug.""}"
b83151659fea5cc2c228b6e92eb2717681a19764,"Converted Feature selection transforms in to transformers/estimators. (#991)",False,"Converting features into estimators is a process improvement or feature engineering, not directly fixing a bug.","{""IsBugFix"": false, ""Reason"": ""Converting features into estimators is a process improvement or feature engineering, not directly fixing a bug.""}"
a01c80c679964920932b6ba2bb0bfcd631931b0d,"LightGbm pigstensions (#1020)",True,"The commit message references an issue with LGBM PigStone extensions numbered as #1020","{""IsBugFix"": true, ""Reason"": ""The commit message references an issue with LGBM PigStone extensions numbered as #1020""}"
dd4320d86614baa85d9e205a8b604ab9874b0589,"TrainTestSplit function (#1005)",True,"The commit title suggests an update or change in the train-test split functionality.","{""IsBugFix"": true, ""Reason"": ""The commit title suggests an update or change in the train-test split functionality.""}"
d7b062de20c091cb4af5f58dda4bd0b98ad66c3e,"Update our Windows CI leg to use the non-Hosted Windows queue (#1030)",False,"This appears to be a change in configuration rather than a fix for an existing bug","{""IsBugFix"": false, ""Reason"": ""This appears to be a change in configuration rather than a fix for an existing bug""}"
f6d850ffbb465a7e4e7d7e390f2a52f7fcbb3331,"Add OnnxTransform for scoring Onnx 1.2 models - integrates Microsoft.ML.Scoring/Sonoma Library (#942)",False,"This commit is related to integration and compatibility with a new library version rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""This commit is related to integration and compatibility with a new library version rather than fixing an existing bug.""}"
